index,DEPTH,DT,GR,NPHI,PEF,RHOB,WELL
61510,1757.7,73.6136,84.969,,,,15/9-F-11 A
61511,1757.8,73.6136,84.674,,,,15/9-F-11 A
61512,1757.9,73.6136,86.441,,,,15/9-F-11 A
61513,1758.0,73.6136,89.564,,,,15/9-F-11 A
61514,1758.1,73.6136,87.445,,,,15/9-F-11 A
61515,1758.2,73.6136,87.705,,,,15/9-F-11 A
61516,1758.3,73.6136,89.724,,,,15/9-F-11 A
61517,1758.4,73.6136,88.678,,,,15/9-F-11 A
61518,1758.5,73.6136,89.674,,,,15/9-F-11 A
61519,1758.6,73.6136,88.657,,,,15/9-F-11 A
61520,1758.7,73.6136,84.648,,,,15/9-F-11 A
61521,1758.8,73.6136,82.882,,,,15/9-F-11 A
61522,1758.9,73.6136,84.247,,,,15/9-F-11 A
61523,1759.0,73.6136,83.545,,,,15/9-F-11 A
61524,1759.1,73.6136,86.002,,,,15/9-F-11 A
61525,1759.2,73.6136,86.048,,,,15/9-F-11 A
61526,1759.3,73.6136,86.182,,,,15/9-F-11 A
61527,1759.4,73.6136,83.189,,,,15/9-F-11 A
61528,1759.5,73.6136,84.88,,,,15/9-F-11 A
61529,1759.6,73.6136,84.912,,,,15/9-F-11 A
61530,1759.7,73.6136,84.472,,,,15/9-F-11 A
61531,1759.8,73.6136,85.732,,,,15/9-F-11 A
61532,1759.9,73.6136,87.773,,,,15/9-F-11 A
61533,1760.0,73.6136,83.995,,,,15/9-F-11 A
61534,1760.1,73.6136,82.259,,,,15/9-F-11 A
61535,1760.2,73.6136,88.313,,,,15/9-F-11 A
61536,1760.3,73.6136,90.265,,,,15/9-F-11 A
61537,1760.4,73.6136,87.436,,,,15/9-F-11 A
61538,1760.5,73.6136,87.126,,,,15/9-F-11 A
61539,1760.6,73.6136,88.374,,,,15/9-F-11 A
61540,1760.7,73.6136,88.604,,,,15/9-F-11 A
61541,1760.8,73.6136,87.752,,,,15/9-F-11 A
61542,1760.9,73.6136,84.502,,,,15/9-F-11 A
61543,1761.0,73.6136,80.792,,,,15/9-F-11 A
61544,1761.1,73.6136,77.423,,,,15/9-F-11 A
61545,1761.2,73.6136,79.37,,,,15/9-F-11 A
61546,1761.3,73.6136,82.369,,,,15/9-F-11 A
61547,1761.4,73.6136,82.805,,,,15/9-F-11 A
61548,1761.5,73.6136,83.318,,,,15/9-F-11 A
61549,1761.6,73.6136,85.539,,,,15/9-F-11 A
61550,1761.7,73.6136,88.913,,,,15/9-F-11 A
61551,1761.8,73.6136,87.841,,,,15/9-F-11 A
61552,1761.9,73.6136,84.432,,,,15/9-F-11 A
61553,1762.0,73.6136,83.044,,,,15/9-F-11 A
61554,1762.1,73.6136,86.932,,,,15/9-F-11 A
61555,1762.2,73.6136,88.748,,,,15/9-F-11 A
61556,1762.3,73.6136,88.972,,,,15/9-F-11 A
61557,1762.4,73.6136,83.638,,,,15/9-F-11 A
61558,1762.5,73.6136,79.832,,,,15/9-F-11 A
61559,1762.6,73.6136,80.984,,,,15/9-F-11 A
61560,1762.7,73.6136,78.124,,,,15/9-F-11 A
61561,1762.8,73.6136,83.528,,,,15/9-F-11 A
61562,1762.9,73.6136,84.557,,,,15/9-F-11 A
61563,1763.0,73.6136,83.972,,,,15/9-F-11 A
61564,1763.1,73.6136,84.857,,,,15/9-F-11 A
61565,1763.2,73.6136,84.536,,,,15/9-F-11 A
61566,1763.3,73.6136,85.577,,,,15/9-F-11 A
61567,1763.4,73.6136,85.438,,,,15/9-F-11 A
61568,1763.5,73.6136,86.872,,,,15/9-F-11 A
61569,1763.6,73.6136,89.187,,,,15/9-F-11 A
61570,1763.7,73.6136,91.267,,,,15/9-F-11 A
61571,1763.8,73.6136,90.792,,,,15/9-F-11 A
61572,1763.9,73.6136,88.297,,,,15/9-F-11 A
61573,1764.0,73.6136,89.394,,,,15/9-F-11 A
61574,1764.1,73.6136,89.934,,,,15/9-F-11 A
61575,1764.2,73.6136,88.932,,,,15/9-F-11 A
61576,1764.3,73.6136,90.679,,,,15/9-F-11 A
61577,1764.4,73.6136,92.535,,,,15/9-F-11 A
61578,1764.5,73.6136,90.418,,,,15/9-F-11 A
61579,1764.6,73.6136,87.614,,,,15/9-F-11 A
61580,1764.7,73.6136,86.339,,,,15/9-F-11 A
61581,1764.8,73.6136,90.554,,,,15/9-F-11 A
61582,1764.9,73.6136,92.28,,,,15/9-F-11 A
61583,1765.0,73.6136,94.889,,,,15/9-F-11 A
61584,1765.1,73.6136,97.851,,,,15/9-F-11 A
61585,1765.2,73.6136,97.304,,,,15/9-F-11 A
61586,1765.3,73.6136,94.233,,,,15/9-F-11 A
61587,1765.4,73.6136,93.205,,,,15/9-F-11 A
61588,1765.5,73.6136,92.476,,,,15/9-F-11 A
61589,1765.6,73.6136,94.132,,,,15/9-F-11 A
61590,1765.7,73.6136,95.733,,,,15/9-F-11 A
61591,1765.8,73.6136,96.869,,,,15/9-F-11 A
61592,1765.9,73.6136,93.809,,,,15/9-F-11 A
61593,1766.0,73.6136,96.376,,,,15/9-F-11 A
61594,1766.1,73.6136,97.23,,,,15/9-F-11 A
61595,1766.2,73.6136,93.881,,,,15/9-F-11 A
61596,1766.3,73.6136,95.925,,,,15/9-F-11 A
61597,1766.4,73.6136,98.037,,,,15/9-F-11 A
61598,1766.5,73.6136,100.064,,,,15/9-F-11 A
61599,1766.6,73.6136,99.632,,,,15/9-F-11 A
61600,1766.7,73.6136,102.12,,,,15/9-F-11 A
61601,1766.8,73.6136,100.884,,,,15/9-F-11 A
61602,1766.9,73.6136,100.171,,,,15/9-F-11 A
61603,1767.0,73.6136,98.366,,,,15/9-F-11 A
61604,1767.1,73.6136,97.265,,,,15/9-F-11 A
61605,1767.2,73.6136,98.872,,,,15/9-F-11 A
61606,1767.3,73.6136,95.362,,,,15/9-F-11 A
61607,1767.4,73.6136,94.062,,,,15/9-F-11 A
61608,1767.5,73.6136,94.482,,,,15/9-F-11 A
61609,1767.6,73.6136,93.572,,,,15/9-F-11 A
61610,1767.7,73.6136,93.596,,,,15/9-F-11 A
61611,1767.8,73.6136,94.758,,,,15/9-F-11 A
61612,1767.9,73.6136,99.422,,,,15/9-F-11 A
61613,1768.0,73.6136,102.534,,,,15/9-F-11 A
61614,1768.1,73.6136,98.475,,,,15/9-F-11 A
61615,1768.2,73.6136,94.245,,,,15/9-F-11 A
61616,1768.3,73.6136,85.571,,,,15/9-F-11 A
61617,1768.4,73.6136,83.99,,,,15/9-F-11 A
61618,1768.5,73.6136,83.951,,,,15/9-F-11 A
61619,1768.6,73.6136,81.191,,,,15/9-F-11 A
61620,1768.7,73.6136,84.98,,,,15/9-F-11 A
61621,1768.8,73.6136,90.212,,,,15/9-F-11 A
61622,1768.9,73.6136,89.054,,,,15/9-F-11 A
61623,1769.0,73.6136,89.794,,,,15/9-F-11 A
61624,1769.1,73.6136,90.62,,,,15/9-F-11 A
61625,1769.2,73.6136,90.78,,,,15/9-F-11 A
61626,1769.3,73.6136,91.167,,,,15/9-F-11 A
61627,1769.4,73.6136,90.129,,,,15/9-F-11 A
61628,1769.5,73.6136,88.401,,,,15/9-F-11 A
61629,1769.6,73.6136,91.379,,,,15/9-F-11 A
61630,1769.7,73.6136,93.307,,,,15/9-F-11 A
61631,1769.8,73.6136,89.764,,,,15/9-F-11 A
61632,1769.9,73.6136,91.347,,,,15/9-F-11 A
61633,1770.0,73.6136,90.053,,,,15/9-F-11 A
61634,1770.1,73.6136,89.279,,,,15/9-F-11 A
61635,1770.2,73.6136,87.132,,,,15/9-F-11 A
61636,1770.3,73.6136,85.861,,,,15/9-F-11 A
61637,1770.4,73.6136,83.389,,,,15/9-F-11 A
61638,1770.5,73.6136,81.829,,,,15/9-F-11 A
61639,1770.6,73.6136,82.482,,,,15/9-F-11 A
61640,1770.7,73.6136,81.981,,,,15/9-F-11 A
61641,1770.8,73.6136,82.456,,,,15/9-F-11 A
61642,1770.9,73.6136,82.667,,,,15/9-F-11 A
61643,1771.0,73.6136,82.887,,,,15/9-F-11 A
61644,1771.1,73.6136,82.867,,,,15/9-F-11 A
61645,1771.2,73.6136,85.173,,,,15/9-F-11 A
61646,1771.3,73.6136,85.552,,,,15/9-F-11 A
61647,1771.4,73.6136,87.149,,,,15/9-F-11 A
61648,1771.5,73.6136,86.72,,,,15/9-F-11 A
61649,1771.6,73.6136,84.696,,,,15/9-F-11 A
61650,1771.7,73.6136,84.715,,,,15/9-F-11 A
61651,1771.8,73.6136,86.157,,,,15/9-F-11 A
61652,1771.9,73.6136,85.797,,,,15/9-F-11 A
61653,1772.0,73.6136,86.857,,,,15/9-F-11 A
61654,1772.1,73.6136,86.335,,,,15/9-F-11 A
61655,1772.2,73.6136,85.591,,,,15/9-F-11 A
61656,1772.3,73.6136,84.097,,,,15/9-F-11 A
61657,1772.4,73.6136,80.666,,,,15/9-F-11 A
61658,1772.5,73.6136,83.296,,,,15/9-F-11 A
61659,1772.6,73.6136,86.594,,,,15/9-F-11 A
61660,1772.7,73.6136,86.978,,,,15/9-F-11 A
61661,1772.8,73.6136,88.712,,,,15/9-F-11 A
61662,1772.9,73.6136,91.082,,,,15/9-F-11 A
61663,1773.0,73.6136,87.488,,,,15/9-F-11 A
61664,1773.1,73.6136,86.1,,,,15/9-F-11 A
61665,1773.2,73.6136,84.479,,,,15/9-F-11 A
61666,1773.3,73.6136,83.715,,,,15/9-F-11 A
61667,1773.4,73.6136,85.672,,,,15/9-F-11 A
61668,1773.5,73.6136,81.104,,,,15/9-F-11 A
61669,1773.6,73.6136,84.371,,,,15/9-F-11 A
61670,1773.7,73.6136,86.735,,,,15/9-F-11 A
61671,1773.8,73.6136,87.031,,,,15/9-F-11 A
61672,1773.9,73.6136,84.03,,,,15/9-F-11 A
61673,1774.0,73.6136,86.724,,,,15/9-F-11 A
61674,1774.1,73.6136,85.474,,,,15/9-F-11 A
61675,1774.2,73.6136,86.116,,,,15/9-F-11 A
61676,1774.3,73.6136,87.126,,,,15/9-F-11 A
61677,1774.4,73.6136,87.897,,,,15/9-F-11 A
61678,1774.5,73.6136,87.412,,,,15/9-F-11 A
61679,1774.6,73.6136,88.131,,,,15/9-F-11 A
61680,1774.7,73.6136,88.82,,,,15/9-F-11 A
61681,1774.8,73.6136,92.705,,,,15/9-F-11 A
61682,1774.9,73.6136,92.091,,,,15/9-F-11 A
61683,1775.0,73.6136,89.463,,,,15/9-F-11 A
61684,1775.1,73.6136,88.222,,,,15/9-F-11 A
61685,1775.2,73.6136,91.874,,,,15/9-F-11 A
61686,1775.3,73.6136,93.225,,,,15/9-F-11 A
61687,1775.4,73.6136,90.215,,,,15/9-F-11 A
61688,1775.5,73.6136,90.331,,,,15/9-F-11 A
61689,1775.6,73.6136,86.459,,,,15/9-F-11 A
61690,1775.7,73.6136,84.114,,,,15/9-F-11 A
61691,1775.8,73.6136,86.069,,,,15/9-F-11 A
61692,1775.9,73.6136,85.682,,,,15/9-F-11 A
61693,1776.0,73.6136,84.817,,,,15/9-F-11 A
61694,1776.1,73.6136,82.718,,,,15/9-F-11 A
61695,1776.2,73.6136,84.025,,,,15/9-F-11 A
61696,1776.3,73.6136,85.335,,,,15/9-F-11 A
61697,1776.4,73.6136,88.943,,,,15/9-F-11 A
61698,1776.5,73.6136,85.86,,,,15/9-F-11 A
61699,1776.6,73.6136,84.769,,,,15/9-F-11 A
61700,1776.7,73.6136,83.39,,,,15/9-F-11 A
61701,1776.8,73.6136,82.113,,,,15/9-F-11 A
61702,1776.9,73.6136,83.552,,,,15/9-F-11 A
61703,1777.0,73.6136,84.28,,,,15/9-F-11 A
61704,1777.1,73.6136,83.4,,,,15/9-F-11 A
61705,1777.2,73.6136,84.786,,,,15/9-F-11 A
61706,1777.3,73.6136,82.069,,,,15/9-F-11 A
61707,1777.4,73.6136,83.058,,,,15/9-F-11 A
61708,1777.5,73.6136,83.778,,,,15/9-F-11 A
61709,1777.6,73.6136,85.34,,,,15/9-F-11 A
61710,1777.7,73.6136,86.997,,,,15/9-F-11 A
61711,1777.8,73.6136,90.117,,,,15/9-F-11 A
61712,1777.9,73.6136,88.408,,,,15/9-F-11 A
61713,1778.0,73.6136,86.365,,,,15/9-F-11 A
61714,1778.1,73.6136,80.643,,,,15/9-F-11 A
61715,1778.2,73.6136,82.452,,,,15/9-F-11 A
61716,1778.3,73.6136,85.851,,,,15/9-F-11 A
61717,1778.4,73.6136,87.887,,,,15/9-F-11 A
61718,1778.5,73.6136,83.972,,,,15/9-F-11 A
61719,1778.6,73.6136,80.057,,,,15/9-F-11 A
61720,1778.7,73.6136,76.298,,,,15/9-F-11 A
61721,1778.8,73.6136,73.708,,,,15/9-F-11 A
61722,1778.9,73.6136,71.591,,,,15/9-F-11 A
61723,1779.0,73.6136,70.727,,,,15/9-F-11 A
61724,1779.1,73.6136,71.087,,,,15/9-F-11 A
61725,1779.2,73.6136,74.909,,,,15/9-F-11 A
61726,1779.3,73.6136,76.288,,,,15/9-F-11 A
61727,1779.4,73.6136,75.696,,,,15/9-F-11 A
61728,1779.5,73.6136,80.59,,,,15/9-F-11 A
61729,1779.6,73.6136,82.279,,,,15/9-F-11 A
61730,1779.7,73.6136,78.929,,,,15/9-F-11 A
61731,1779.8,73.6136,82.765,,,,15/9-F-11 A
61732,1779.9,73.6136,83.791,,,,15/9-F-11 A
61733,1780.0,73.6136,86.421,,,,15/9-F-11 A
61734,1780.1,73.6136,83.608,,,,15/9-F-11 A
61735,1780.2,73.6136,85.513,,,,15/9-F-11 A
61736,1780.3,73.6136,83.37,,,,15/9-F-11 A
61737,1780.4,73.6136,82.851,,,,15/9-F-11 A
61738,1780.5,73.6136,83.0,,,,15/9-F-11 A
61739,1780.6,73.6136,79.949,,,,15/9-F-11 A
61740,1780.7,73.6136,79.111,,,,15/9-F-11 A
61741,1780.8,73.6136,77.747,,,,15/9-F-11 A
61742,1780.9,73.6136,75.719,,,,15/9-F-11 A
61743,1781.0,73.6136,79.023,,,,15/9-F-11 A
61744,1781.1,73.6136,79.31,,,,15/9-F-11 A
61745,1781.2,73.6136,76.61,,,,15/9-F-11 A
61746,1781.3,73.6136,77.812,,,,15/9-F-11 A
61747,1781.4,73.6136,80.29,,,,15/9-F-11 A
61748,1781.5,73.6136,82.549,,,,15/9-F-11 A
61749,1781.6,73.6136,83.021,,,,15/9-F-11 A
61750,1781.7,73.6136,79.937,,,,15/9-F-11 A
61751,1781.8,73.6136,80.861,,,,15/9-F-11 A
61752,1781.9,73.6136,82.174,,,,15/9-F-11 A
61753,1782.0,73.6136,82.769,,,,15/9-F-11 A
61754,1782.1,73.6136,86.249,,,,15/9-F-11 A
61755,1782.2,73.6136,84.749,,,,15/9-F-11 A
61756,1782.3,73.6136,81.81,,,,15/9-F-11 A
61757,1782.4,73.6136,82.507,,,,15/9-F-11 A
61758,1782.5,73.6136,81.292,,,,15/9-F-11 A
61759,1782.6,73.6136,83.882,,,,15/9-F-11 A
61760,1782.7,73.6136,84.047,,,,15/9-F-11 A
61761,1782.8,73.6136,85.089,,,,15/9-F-11 A
61762,1782.9,73.6136,83.553,,,,15/9-F-11 A
61763,1783.0,73.6136,84.149,,,,15/9-F-11 A
61764,1783.1,73.6136,88.172,,,,15/9-F-11 A
61765,1783.2,73.6136,90.097,,,,15/9-F-11 A
61766,1783.3,73.6136,85.609,,,,15/9-F-11 A
61767,1783.4,73.6136,82.181,,,,15/9-F-11 A
61768,1783.5,73.6136,79.951,,,,15/9-F-11 A
61769,1783.6,73.6136,78.952,,,,15/9-F-11 A
61770,1783.7,73.6136,81.074,,,,15/9-F-11 A
61771,1783.8,73.6136,78.871,,,,15/9-F-11 A
61772,1783.9,73.6136,74.623,,,,15/9-F-11 A
61773,1784.0,73.6136,75.653,,,,15/9-F-11 A
61774,1784.1,73.6136,76.727,,,,15/9-F-11 A
61775,1784.2,73.6136,75.958,,,,15/9-F-11 A
61776,1784.3,73.6136,74.679,,,,15/9-F-11 A
61777,1784.4,73.6136,70.495,,,,15/9-F-11 A
61778,1784.5,73.6136,69.462,,,,15/9-F-11 A
61779,1784.6,73.6136,76.543,,,,15/9-F-11 A
61780,1784.7,73.6136,80.302,,,,15/9-F-11 A
61781,1784.8,73.6136,80.825,,,,15/9-F-11 A
61782,1784.9,73.6136,80.892,,,,15/9-F-11 A
61783,1785.0,73.6136,78.284,,,,15/9-F-11 A
61784,1785.1,73.6136,76.19,,,,15/9-F-11 A
61785,1785.2,73.6136,75.179,,,,15/9-F-11 A
61786,1785.3,73.6136,77.727,,,,15/9-F-11 A
61787,1785.4,73.6136,77.955,,,,15/9-F-11 A
61788,1785.5,73.6136,76.278,,,,15/9-F-11 A
61789,1785.6,73.6136,77.538,,,,15/9-F-11 A
61790,1785.7,73.6136,80.517,,,,15/9-F-11 A
61791,1785.8,73.6136,75.879,,,,15/9-F-11 A
61792,1785.9,73.6136,77.124,,,,15/9-F-11 A
61793,1786.0,73.6136,80.701,,,,15/9-F-11 A
61794,1786.1,73.6136,81.912,,,,15/9-F-11 A
61795,1786.2,73.6136,82.855,,,,15/9-F-11 A
61796,1786.3,73.6136,82.895,,,,15/9-F-11 A
61797,1786.4,73.6136,81.269,,,,15/9-F-11 A
61798,1786.5,73.6136,83.23,,,,15/9-F-11 A
61799,1786.6,73.6136,87.511,,,,15/9-F-11 A
61800,1786.7,73.6136,84.571,,,,15/9-F-11 A
61801,1786.8,73.6136,82.537,,,,15/9-F-11 A
61802,1786.9,73.6136,82.135,,,,15/9-F-11 A
61803,1787.0,73.6136,79.831,,,,15/9-F-11 A
61804,1787.1,73.6136,77.725,,,,15/9-F-11 A
61805,1787.2,73.6136,78.222,,,,15/9-F-11 A
61806,1787.3,73.6136,74.892,,,,15/9-F-11 A
61807,1787.4,73.6136,75.773,,,,15/9-F-11 A
61808,1787.5,73.6136,76.487,,,,15/9-F-11 A
61809,1787.6,73.6136,73.395,,,,15/9-F-11 A
61810,1787.7,73.6136,66.596,,,,15/9-F-11 A
61811,1787.8,73.6136,68.625,,,,15/9-F-11 A
61812,1787.9,73.6136,70.649,,,,15/9-F-11 A
61813,1788.0,73.6136,77.745,,,,15/9-F-11 A
61814,1788.1,73.6136,80.578,,,,15/9-F-11 A
61815,1788.2,73.6136,82.942,,,,15/9-F-11 A
61816,1788.3,73.6136,85.985,,,,15/9-F-11 A
61817,1788.4,73.6136,86.988,,,,15/9-F-11 A
61818,1788.5,73.6136,87.417,,,,15/9-F-11 A
61819,1788.6,73.6136,90.718,,,,15/9-F-11 A
61820,1788.7,73.6136,90.899,,,,15/9-F-11 A
61821,1788.8,73.6136,90.497,,,,15/9-F-11 A
61822,1788.9,73.6136,92.258,,,,15/9-F-11 A
61823,1789.0,73.6136,92.862,,,,15/9-F-11 A
61824,1789.1,73.6136,89.423,,,,15/9-F-11 A
61825,1789.2,73.6136,85.925,,,,15/9-F-11 A
61826,1789.3,73.6136,84.045,,,,15/9-F-11 A
61827,1789.4,73.6136,82.206,,,,15/9-F-11 A
61828,1789.5,73.6136,82.411,,,,15/9-F-11 A
61829,1789.6,73.6136,82.155,,,,15/9-F-11 A
61830,1789.7,73.6136,82.653,,,,15/9-F-11 A
61831,1789.8,73.6136,83.699,,,,15/9-F-11 A
61832,1789.9,73.6136,85.793,,,,15/9-F-11 A
61833,1790.0,73.6136,85.343,,,,15/9-F-11 A
61834,1790.1,73.6136,88.818,,,,15/9-F-11 A
61835,1790.2,73.6136,87.078,,,,15/9-F-11 A
61836,1790.3,73.6136,81.437,,,,15/9-F-11 A
61837,1790.4,73.6136,78.968,,,,15/9-F-11 A
61838,1790.5,73.6136,76.843,,,,15/9-F-11 A
61839,1790.6,73.6136,80.62,,,,15/9-F-11 A
61840,1790.7,73.6136,79.835,,,,15/9-F-11 A
61841,1790.8,73.6136,81.155,,,,15/9-F-11 A
61842,1790.9,73.6136,84.528,,,,15/9-F-11 A
61843,1791.0,73.6136,85.307,,,,15/9-F-11 A
61844,1791.1,73.6136,81.808,,,,15/9-F-11 A
61845,1791.2,73.6136,84.65,,,,15/9-F-11 A
61846,1791.3,73.6136,88.223,,,,15/9-F-11 A
61847,1791.4,73.6136,89.699,,,,15/9-F-11 A
61848,1791.5,73.6136,88.786,,,,15/9-F-11 A
61849,1791.6,73.6136,87.328,,,,15/9-F-11 A
61850,1791.7,73.6136,91.224,,,,15/9-F-11 A
61851,1791.8,73.6136,90.808,,,,15/9-F-11 A
61852,1791.9,73.6136,87.688,,,,15/9-F-11 A
61853,1792.0,73.6136,86.835,,,,15/9-F-11 A
61854,1792.1,73.6136,85.56,,,,15/9-F-11 A
61855,1792.2,73.6136,90.017,,,,15/9-F-11 A
61856,1792.3,73.6136,90.833,,,,15/9-F-11 A
61857,1792.4,73.6136,86.524,,,,15/9-F-11 A
61858,1792.5,73.6136,83.411,,,,15/9-F-11 A
61859,1792.6,73.6136,81.656,,,,15/9-F-11 A
61860,1792.7,73.6136,88.256,,,,15/9-F-11 A
61861,1792.8,73.6136,88.677,,,,15/9-F-11 A
61862,1792.9,73.6136,87.624,,,,15/9-F-11 A
61863,1793.0,73.6136,83.805,,,,15/9-F-11 A
61864,1793.1,73.6136,81.47,,,,15/9-F-11 A
61865,1793.2,73.6136,81.952,,,,15/9-F-11 A
61866,1793.3,73.6136,87.114,,,,15/9-F-11 A
61867,1793.4,73.6136,83.234,,,,15/9-F-11 A
61868,1793.5,73.6136,79.433,,,,15/9-F-11 A
61869,1793.6,73.6136,81.251,,,,15/9-F-11 A
61870,1793.7,73.6136,80.459,,,,15/9-F-11 A
61871,1793.8,73.6136,78.978,,,,15/9-F-11 A
61872,1793.9,73.6136,80.932,,,,15/9-F-11 A
61873,1794.0,73.6136,76.553,,,,15/9-F-11 A
61874,1794.1,73.6136,74.452,,,,15/9-F-11 A
61875,1794.2,73.6136,79.135,,,,15/9-F-11 A
61876,1794.3,73.6136,83.273,,,,15/9-F-11 A
61877,1794.4,73.6136,86.856,,,,15/9-F-11 A
61878,1794.5,73.6136,86.665,,,,15/9-F-11 A
61879,1794.6,73.6136,88.313,,,,15/9-F-11 A
61880,1794.7,73.6136,82.2,,,,15/9-F-11 A
61881,1794.8,73.6136,82.462,,,,15/9-F-11 A
61882,1794.9,73.6136,78.307,,,,15/9-F-11 A
61883,1795.0,73.6136,82.398,,,,15/9-F-11 A
61884,1795.1,73.6136,87.325,,,,15/9-F-11 A
61885,1795.2,73.6136,81.825,,,,15/9-F-11 A
61886,1795.3,73.6136,82.016,,,,15/9-F-11 A
61887,1795.4,73.6136,80.809,,,,15/9-F-11 A
61888,1795.5,73.6136,78.19,,,,15/9-F-11 A
61889,1795.6,73.6136,77.458,,,,15/9-F-11 A
61890,1795.7,73.6136,73.946,,,,15/9-F-11 A
61891,1795.8,73.6136,75.43,,,,15/9-F-11 A
61892,1795.9,73.6136,81.949,,,,15/9-F-11 A
61893,1796.0,73.6136,84.716,,,,15/9-F-11 A
61894,1796.1,73.6136,87.53,,,,15/9-F-11 A
61895,1796.2,73.6136,93.715,,,,15/9-F-11 A
61896,1796.3,73.6136,87.179,,,,15/9-F-11 A
61897,1796.4,73.6136,83.453,,,,15/9-F-11 A
61898,1796.5,73.6136,82.015,,,,15/9-F-11 A
61899,1796.6,73.6136,81.355,,,,15/9-F-11 A
61900,1796.7,73.6136,81.217,,,,15/9-F-11 A
61901,1796.8,73.6136,81.774,,,,15/9-F-11 A
61902,1796.9,73.6136,83.27,,,,15/9-F-11 A
61903,1797.0,73.6136,83.482,,,,15/9-F-11 A
61904,1797.1,73.6136,78.895,,,,15/9-F-11 A
61905,1797.2,73.6136,76.987,,,,15/9-F-11 A
61906,1797.3,73.6136,83.984,,,,15/9-F-11 A
61907,1797.4,73.6136,86.84,,,,15/9-F-11 A
61908,1797.5,73.6136,87.292,,,,15/9-F-11 A
61909,1797.6,73.6136,88.892,,,,15/9-F-11 A
61910,1797.7,73.6136,89.514,,,,15/9-F-11 A
61911,1797.8,73.6136,81.082,,,,15/9-F-11 A
61912,1797.9,73.6136,82.83,,,,15/9-F-11 A
61913,1798.0,73.6136,84.723,,,,15/9-F-11 A
61914,1798.1,73.6136,81.516,,,,15/9-F-11 A
61915,1798.2,73.6136,79.703,,,,15/9-F-11 A
61916,1798.3,73.6136,85.161,,,,15/9-F-11 A
61917,1798.4,73.6136,85.003,,,,15/9-F-11 A
61918,1798.5,73.6136,85.756,,,,15/9-F-11 A
61919,1798.6,73.6136,83.394,,,,15/9-F-11 A
61920,1798.7,73.6136,78.907,,,,15/9-F-11 A
61921,1798.8,73.6136,68.525,,,,15/9-F-11 A
61922,1798.9,73.6136,65.372,,,,15/9-F-11 A
61923,1799.0,73.6136,62.414,,,,15/9-F-11 A
61924,1799.1,73.6136,55.513,,,,15/9-F-11 A
61925,1799.2,73.6136,51.871,,,,15/9-F-11 A
61926,1799.3,73.6136,51.386,,,,15/9-F-11 A
61927,1799.4,73.6136,57.255,,,,15/9-F-11 A
61928,1799.5,73.6136,67.009,,,,15/9-F-11 A
61929,1799.6,73.6136,73.7,,,,15/9-F-11 A
61930,1799.7,73.6136,77.291,,,,15/9-F-11 A
61931,1799.8,73.6136,82.375,,,,15/9-F-11 A
61932,1799.9,73.6136,81.234,,,,15/9-F-11 A
61933,1800.0,73.6136,75.714,,,,15/9-F-11 A
61934,1800.1,73.6136,75.276,,,,15/9-F-11 A
61935,1800.2,73.6136,80.586,,,,15/9-F-11 A
61936,1800.3,73.6136,83.692,,,,15/9-F-11 A
61937,1800.4,73.6136,84.412,,,,15/9-F-11 A
61938,1800.5,73.6136,83.717,,,,15/9-F-11 A
61939,1800.6,73.6136,89.035,,,,15/9-F-11 A
61940,1800.7,73.6136,88.38,,,,15/9-F-11 A
61941,1800.8,73.6136,82.239,,,,15/9-F-11 A
61942,1800.9,73.6136,79.914,,,,15/9-F-11 A
61943,1801.0,73.6136,87.67,,,,15/9-F-11 A
61944,1801.1,73.6136,84.836,,,,15/9-F-11 A
61945,1801.2,73.6136,79.322,,,,15/9-F-11 A
61946,1801.3,73.6136,76.87,,,,15/9-F-11 A
61947,1801.4,73.6136,80.085,,,,15/9-F-11 A
61948,1801.5,73.6136,81.153,,,,15/9-F-11 A
61949,1801.6,73.6136,81.987,,,,15/9-F-11 A
61950,1801.7,73.6136,82.827,,,,15/9-F-11 A
61951,1801.8,73.6136,86.537,,,,15/9-F-11 A
61952,1801.9,73.6136,88.356,,,,15/9-F-11 A
61953,1802.0,73.6136,83.995,,,,15/9-F-11 A
61954,1802.1,73.6136,84.953,,,,15/9-F-11 A
61955,1802.2,73.6136,87.477,,,,15/9-F-11 A
61956,1802.3,73.6136,86.619,,,,15/9-F-11 A
61957,1802.4,73.6136,86.446,,,,15/9-F-11 A
61958,1802.5,73.6136,84.206,,,,15/9-F-11 A
61959,1802.6,73.6136,81.255,,,,15/9-F-11 A
61960,1802.7,73.6136,82.132,,,,15/9-F-11 A
61961,1802.8,73.6136,78.226,,,,15/9-F-11 A
61962,1802.9,73.6136,77.367,,,,15/9-F-11 A
61963,1803.0,73.6136,77.187,,,,15/9-F-11 A
61964,1803.1,73.6136,75.446,,,,15/9-F-11 A
61965,1803.2,73.6136,77.794,,,,15/9-F-11 A
61966,1803.3,73.6136,82.124,,,,15/9-F-11 A
61967,1803.4,73.6136,81.293,,,,15/9-F-11 A
61968,1803.5,73.6136,83.081,,,,15/9-F-11 A
61969,1803.6,73.6136,79.717,,,,15/9-F-11 A
61970,1803.7,73.6136,80.439,,,,15/9-F-11 A
61971,1803.8,73.6136,84.241,,,,15/9-F-11 A
61972,1803.9,73.6136,78.973,,,,15/9-F-11 A
61973,1804.0,73.6136,79.393,,,,15/9-F-11 A
61974,1804.1,73.6136,81.82,,,,15/9-F-11 A
